t,wall,fl1_hip_roll.pos,fl1_hip_roll.vel,fl1_hip_roll.tau,fl1_hip_roll.temp,fl1_hip_roll.volt,fl1_hip_roll.err,fl2_hip_pitch.pos,fl2_hip_pitch.vel,fl2_hip_pitch.tau,fl2_hip_pitch.temp,fl2_hip_pitch.volt,fl2_hip_pitch.err,fl3_knee_pitch.pos,fl3_knee_pitch.vel,fl3_knee_pitch.tau,fl3_knee_pitch.temp,fl3_knee_pitch.volt,fl3_knee_pitch.err,fl4_foot.pos,fl4_foot.vel,fl4_foot.tau,fl4_foot.temp,fl4_foot.volt,fl4_foot.err,fr1_hip_roll.pos,fr1_hip_roll.vel,fr1_hip_roll.tau,fr1_hip_roll.temp,fr1_hip_roll.volt,fr1_hip_roll.err,fr2_hip_pitch.pos,fr2_hip_pitch.vel,fr2_hip_pitch.tau,fr2_hip_pitch.temp,fr2_hip_pitch.volt,fr2_hip_pitch.err,fr3_knee_pitch.pos,fr3_knee_pitch.vel,fr3_knee_pitch.tau,fr3_knee_pitch.temp,fr3_knee_pitch.volt,fr3_knee_pitch.err,fr4_foot.pos,fr4_foot.vel,fr4_foot.tau,fr4_foot.temp,fr4_foot.volt,fr4_foot.err,bl1_hip_roll.pos,bl1_hip_roll.vel,bl1_hip_roll.tau,bl1_hip_roll.temp,bl1_hip_roll.volt,bl1_hip_roll.err,bl2_hip_pitch.pos,bl2_hip_pitch.vel,bl2_hip_pitch.tau,bl2_hip_pitch.temp,bl2_hip_pitch.volt,bl2_hip_pitch.err,bl3_knee_pitch.pos,bl3_knee_pitch.vel,bl3_knee_pitch.tau,bl3_knee_pitch.temp,bl3_knee_pitch.volt,bl3_knee_pitch.err,bl4_foot.pos,bl4_foot.vel,bl4_foot.tau,bl4_foot.temp,bl4_foot.volt,bl4_foot.err,br1_hip_roll.pos,br1_hip_roll.vel,br1_hip_roll.tau,br1_hip_roll.temp,br1_hip_roll.volt,br1_hip_roll.err,br2_hip_pitch.pos,br2_hip_pitch.vel,br2_hip_pitch.tau,br2_hip_pitch.temp,br2_hip_pitch.volt,br2_hip_pitch.err,br3_knee_pitch.pos,br3_knee_pitch.vel,br3_knee_pitch.tau,br3_knee_pitch.temp,br3_knee_pitch.volt,br3_knee_pitch.err,br4_foot.pos,br4_foot.vel,br4_foot.tau,br4_foot.temp,br4_foot.volt,br4_foot.err,fl1_hip_roll.kp,fl1_hip_roll.kd,fl1_hip_roll.tff,fl2_hip_pitch.kp,fl2_hip_pitch.kd,fl2_hip_pitch.tff,fl3_knee_pitch.kp,fl3_knee_pitch.kd,fl3_knee_pitch.tff,fl4_foot.kp,fl4_foot.kd,fl4_foot.tff,fr1_hip_roll.kp,fr1_hip_roll.kd,fr1_hip_roll.tff,fr2_hip_pitch.kp,fr2_hip_pitch.kd,fr2_hip_pitch.tff,fr3_knee_pitch.kp,fr3_knee_pitch.kd,fr3_knee_pitch.tff,fr4_foot.kp,fr4_foot.kd,fr4_foot.tff,bl1_hip_roll.kp,bl1_hip_roll.kd,bl1_hip_roll.tff,bl2_hip_pitch.kp,bl2_hip_pitch.kd,bl2_hip_pitch.tff,bl3_knee_pitch.kp,bl3_knee_pitch.kd,bl3_knee_pitch.tff,bl4_foot.kp,bl4_foot.kd,bl4_foot.tff,br1_hip_roll.kp,br1_hip_roll.kd,br1_hip_roll.tff,br2_hip_pitch.kp,br2_hip_pitch.kd,br2_hip_pitch.tff,br3_knee_pitch.kp,br3_knee_pitch.kd,br3_knee_pitch.tff,br4_foot.kp,br4_foot.kd,br4_foot.tff
127.700,17:01:44.067,-0.56516,-0.00694,4.99580,28.0,49.0,1,1.57340,-0.00099,-0.40590,32.0,48.0,1,1.24838,-0.00099,15.82971,31.0,48.0,1,-0.88941,-0.00229,-0.00381,26.0,48.0,1,0.55676,0.00496,-4.06805,28.0,48.0,1,-1.57225,-0.00099,-0.13123,33.0,48.0,1,-1.25334,-0.00099,-14.76158,32.0,48.0,1,-1.71187,-0.00229,-0.00534,27.0,48.0,1,0.56935,0.00496,-5.55122,26.0,48.0,1,-1.73476,-0.00099,3.40886,31.0,48.0,1,-1.24990,-0.00099,-14.37094,32.0,48.0,1,-2.88186,-0.00229,-0.01144,27.0,48.0,1,-0.57965,-0.00496,6.68039,27.0,48.0,1,1.74086,-0.00099,-5.03853,32.0,48.0,1,1.24189,0.00099,15.97620,31.0,48.0,1,-2.42561,-0.00229,-0.01297,28.0,48.0,1,118.32,5.00,0.0000,250.00,5.00,0.0000,250.00,5.00,0.0000,0.00,0.50,0.0000,118.32,5.00,0.0000,250.00,5.00,0.0000,250.00,5.00,0.0000,0.00,0.50,0.0000,118.32,5.00,0.0000,250.00,5.00,0.0000,250.00,5.00,0.0000,0.00,0.50,0.0000,118.32,5.00,0.0000,250.00,5.00,0.0000,250.00,5.00,0.0000,0.00,0.50,0.0000
127.800,17:01:44.167,-0.56516,-0.00099,4.44038,28.0,49.0,1,1.57340,-0.00099,-0.41811,32.0,48.0,1,1.24838,-0.00099,15.84802,31.0,48.0,1,-0.88941,-0.00229,0.00076,26.0,48.0,1,0.55676,-0.00298,-3.67133,28.0,48.0,1,-1.57225,-0.00099,-0.03357,33.0,48.0,1,-1.25334,-0.00099,-14.81041,32.0,48.0,1,-1.71187,-0.00229,-0.00992,27.0,48.0,1,0.56935,-0.00099,-4.97139,26.0,48.0,1,-1.73476,-0.00099,3.37834,31.0,48.0,1,-1.24990,-0.00099,-14.34653,32.0,48.0,1,-2.88148,0.03433,-0.02213,27.0,48.0,1,-0.58041,-0.00694,6.04562,27.0,48.0,1,1.74086,-0.00099,-5.16060,32.0,48.0,1,1.24228,-0.00298,16.09216,31.0,48.0,1,-2.42599,-0.00229,-0.00992,28.0,48.0,1,105.66,5.00,0.0000,250.00,5.00,0.0000,250.00,5.00,0.0000,0.00,0.50,0.0000,105.66,5.00,0.0000,250.00,5.00,0.0000,250.00,5.00,0.0000,0.00,0.50,0.0000,105.66,5.00,0.0000,250.00,5.00,0.0000,250.00,5.00,0.0000,0.00,0.50,0.0000,105.66,5.00,0.0000,250.00,5.00,0.0000,250.00,5.00,0.0000,0.00,0.50,0.0000
127.900,17:01:44.267,-0.56516,-0.00099,3.93379,28.0,49.0,1,1.57340,-0.00099,-0.41200,32.0,48.0,1,1.24838,-0.00099,15.78088,31.0,48.0,1,-0.88979,-0.00229,-0.00381,26.0,48.0,1,0.55715,0.00496,-3.23796,28.0,48.0,1,-1.57225,-0.00099,-0.05798,33.0,48.0,1,-1.25334,-0.00099,-14.76158,32.0,48.0,1,-1.71187,-0.00229,0.00839,27.0,48.0,1,0.57012,0.00893,-4.39156,26.0,48.0,1,-1.73476,-0.00099,3.38445,31.0,48.0,1,-1.24990,-0.00099,-14.30991,32.0,48.0,1,-2.88148,-0.00229,-0.01144,27.0,48.0,1,-0.58080,-0.00099,5.33150,27.0,48.0,1,1.74086,-0.00099,-5.11177,32.0,48.0,1,1.24228,-0.00099,16.01892,31.0,48.0,1,-2.42599,-0.00229,-0.00839,28.0,48.0,1,92.99,5.00,0.0000,250.00,5.00,0.0000,250.00,5.00,0.0000,0.00,0.50,0.0000,92.99,5.00,0.0000,250.00,5.00,0.0000,250.00,5.00,0.0000,0.00,0.50,0.0000,92.99,5.00,0.0000,250.00,5.00,0.0000,250.00,5.00,0.0000,0.00,0.50,0.0000,92.99,5.00,0.0000,250.00,5.00,0.0000,250.00,5.00,0.0000,0.00,0.50,0.0000
128.000,17:01:44.367,-0.56554,-0.00099,3.43938,28.0,49.0,1,1.57340,-0.00099,-0.42421,32.0,48.0,1,1.24838,-0.00099,15.79919,31.0,48.0,1,-0.88979,-0.00687,0.00534,26.0,48.0,1,0.55715,-0.00099,-2.79240,28.0,48.0,1,-1.57225,-0.00099,-0.08850,33.0,48.0,1,-1.25334,-0.00099,-14.78600,32.0,48.0,1,-1.71187,-0.00229,0.00076,27.0,48.0,1,0.57012,-0.00099,-3.84833,26.0,48.0,1,-1.73476,-0.00099,3.37834,31.0,48.0,1,-1.24990,-0.00099,-14.35263,32.0,48.0,1,-2.88148,-0.00229,-0.01755,27.0,48.0,1,-0.58118,-0.00694,4.70284,27.0,48.0,1,1.74086,-0.00099,-5.13008,32.0,48.0,1,1.24228,0.00496,15.95178,31.0,48.0,1,-2.42599,-0.00229,0.00381,28.0,48.0,1,80.32,5.00,0.0000,250.00,5.00,0.0000,250.00,5.00,0.0000,0.00,0.50,0.0000,80.32,5.00,0.0000,250.00,5.00,0.0000,250.00,5.00,0.0000,0.00,0.50,0.0000,80.32,5.00,0.0000,250.00,5.00,0.0000,250.00,5.00,0.0000,0.00,0.50,0.0000,80.32,5.00,0.0000,250.00,5.00,0.0000,250.00,5.00,0.0000,0.00,0.50,0.0000
128.100,17:01:44.467,-0.56592,-0.00893,2.90837,28.0,49.0,1,1.57340,-0.00099,-0.39980,32.0,48.0,1,1.24838,-0.00099,15.83582,31.0,48.0,1,-0.88979,-0.00229,0.00687,26.0,48.0,1,0.55715,-0.00099,-2.37125,28.0,48.0,1,-1.57225,-0.00099,-0.08240,33.0,48.0,1,-1.25334,-0.00099,-14.77989,32.0,48.0,1,-1.71187,-0.00229,0.00992,27.0,48.0,1,0.57050,0.00893,-3.28069,26.0,48.0,1,-1.73476,-0.00099,3.39665,31.0,48.0,1,-1.24990,-0.00099,-14.31601,32.0,48.0,1,-2.88148,-0.00229,-0.01602,27.0,48.0,1,-0.58118,-0.00099,4.06807,27.0,48.0,1,1.74086,-0.00099,-5.07515,32.0,48.0,1,1.24228,-0.00099,15.92126,31.0,48.0,1,-2.42638,-0.00229,0.00076,28.0,48.0,1,67.66,5.00,0.0000,250.00,5.00,0.0000,250.00,5.00,0.0000,0.00,0.50,0.0000,67.66,5.00,0.0000,250.00,5.00,0.0000,250.00,5.00,0.0000,0.00,0.50,0.0000,67.66,5.00,0.0000,250.00,5.00,0.0000,250.00,5.00,0.0000,0.00,0.50,0.0000,67.66,5.00,0.0000,250.00,5.00,0.0000,250.00,5.00,0.0000,0.00,0.50,0.0000
128.200,17:01:44.567,-0.56744,-0.00099,2.74968,28.0,49.0,1,1.57340,-0.00099,-0.42421,32.0,48.0,1,1.24838,-0.00099,15.79309,31.0,48.0,1,-0.88979,-0.00229,0.00076,26.0,48.0,1,0.55715,-0.00099,-2.10880,28.0,48.0,1,-1.57225,0.00099,-0.00916,33.0,48.0,1,-1.25334,-0.00099,-14.81041,32.0,48.0,1,-1.71187,-0.00229,0.01297,27.0,48.0,1,0.57126,-0.00099,-2.87175,26.0,48.0,1,-1.73476,-0.00099,3.40886,31.0,48.0,1,-1.24990,-0.00099,-14.29770,32.0,48.0,1,-2.88109,-0.00229,-0.00687,27.0,48.0,1,-0.58156,-0.00099,3.46379,27.0,48.0,1,1.74086,-0.00099,-5.04463,32.0,48.0,1,1.24266,0.00893,15.82971,31.0,48.0,1,-2.42638,-0.00229,0.00076,28.0,48.0,1,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000
128.300,17:01:44.667,-0.56821,-0.00694,2.63982,28.0,49.0,1,1.57340,-0.00099,-0.50356,32.0,48.0,1,1.24838,-0.00099,15.80530,31.0,48.0,1,-0.89017,-0.00229,0.00229,26.0,48.0,1,0.55676,-0.00496,-2.07217,28.0,48.0,1,-1.57301,-0.02083,0.03967,33.0,48.0,1,-1.25334,-0.00298,-14.81041,32.0,48.0,1,-1.71187,0.03433,-0.00687,27.0,48.0,1,0.57126,-0.00099,-2.90227,26.0,48.0,1,-1.73476,-0.00099,3.71404,31.0,48.0,1,-1.24990,-0.00099,-14.19394,32.0,48.0,1,-2.88186,0.00687,-0.00687,27.0,48.0,1,-0.58156,-0.00099,3.49431,27.0,48.0,1,1.74125,-0.00099,-5.06905,32.0,48.0,1,1.24380,0.01289,15.64050,31.0,48.0,1,-2.42485,0.02975,-0.01755,28.0,48.0,1,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000
128.400,17:01:44.767,-0.56821,-0.00099,2.74358,28.0,49.0,1,1.57263,-0.00694,-1.36417,32.0,48.0,1,1.24800,-0.00099,14.52963,31.0,48.0,1,-0.88941,0.03433,-0.00534,26.0,48.0,1,0.55676,-0.00099,-2.06607,28.0,48.0,1,-1.57340,-0.00099,-0.00916,33.0,48.0,1,-1.25334,-0.00099,-14.87755,32.0,48.0,1,-1.71149,-0.00229,-0.00992,27.0,48.0,1,0.57126,-0.00099,-2.88396,26.0,48.0,1,-1.73476,-0.00099,3.87883,31.0,48.0,1,-1.24990,-0.00099,-14.44418,32.0,48.0,1,-2.88148,-0.00229,-0.01144,27.0,48.0,1,-0.58156,-0.00099,3.43938,28.0,48.0,1,1.74125,-0.00099,-4.68452,32.0,48.0,1,1.24456,-0.00099,15.73206,31.0,49.0,1,-2.42447,-0.00229,-0.00687,28.0,48.0,1,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000
128.500,17:01:44.867,-0.56859,-0.00099,2.68254,28.0,49.0,1,1.57340,0.00893,0.63171,32.0,48.0,1,1.24838,-0.00298,15.72595,31.0,48.0,1,-0.89094,-0.04807,0.01755,26.0,48.0,1,0.55676,-0.00099,-2.05386,28.0,48.0,1,-1.57340,-0.01686,0.48523,33.0,48.0,1,-1.25486,-0.06447,-14.74937,32.0,48.0,1,-1.71187,-0.00229,0.01602,27.0,48.0,1,0.57126,0.00496,-2.93279,26.0,48.0,1,-1.73476,-0.00099,3.73845,31.0,48.0,1,-1.24990,-0.00099,-14.63341,32.0,48.0,1,-2.88186,-0.03891,0.00839,27.0,48.0,1,-0.58118,0.00099,3.53093,28.0,48.0,1,1.74201,0.03670,-4.16571,32.0,48.0,1,1.24571,0.05852,15.42078,31.0,48.0,1,-2.42409,0.03433,-0.00229,28.0,48.0,1,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000
128.600,17:01:44.968,-0.56859,0.01686,2.62761,28.0,49.0,1,1.57645,0.01289,0.42419,32.0,48.0,1,1.24914,0.00496,15.82971,31.0,48.0,1,-0.90581,-0.21744,0.10605,26.0,48.0,1,0.55676,0.01091,-2.02945,28.0,48.0,1,-1.57607,-0.01884,1.94400,33.0,48.0,1,-1.26326,-0.06248,-12.93660,32.0,48.0,1,-1.71912,-0.09384,0.05264,27.0,48.0,1,0.57202,0.00298,-2.98161,26.0,48.0,1,-1.73476,-0.00099,3.05486,31.0,48.0,1,-1.24952,-0.00099,-15.14000,32.0,48.0,1,-2.88071,0.00229,-0.00381,27.0,48.0,1,-0.58118,-0.00099,3.37224,28.0,48.0,1,1.74239,-0.06645,-7.98657,32.0,48.0,1,1.24876,-0.01289,9.23170,31.0,48.0,1,-2.41455,0.28610,-0.13352,28.0,48.0,1,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000
128.700,17:01:45.068,-0.56859,-0.01091,2.70085,28.0,49.0,1,1.57950,-0.00694,-0.42421,32.0,48.0,1,1.24990,0.04265,16.17151,31.0,48.0,1,-0.91878,-0.03891,0.01755,26.0,48.0,1,0.55676,-0.00099,-2.03555,28.0,48.0,1,-1.57492,0.04265,2.93279,33.0,48.0,1,-1.26402,0.00496,-12.72906,32.0,48.0,1,-1.72675,-0.16251,0.07401,27.0,48.0,1,0.57317,-0.00496,-3.03654,26.0,48.0,1,-1.73743,-0.07835,2.06607,31.0,48.0,1,-1.24990,-0.00099,-15.49402,32.0,48.0,1,-2.87804,0.22202,-0.10910,27.0,48.0,1,-0.58080,-0.00099,3.43327,28.0,48.0,1,1.73972,-0.00099,-7.47388,32.0,48.0,1,1.24914,-0.00496,14.62729,31.0,48.0,1,-2.39700,0.04807,-0.01450,28.0,48.0,1,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000
128.800,17:01:45.168,-0.56935,-0.02678,2.82292,28.0,49.0,1,1.57607,-0.00099,-0.82704,32.0,48.0,1,1.24723,0.01091,17.66078,31.0,48.0,1,-0.92031,0.06180,-0.04196,26.0,48.0,1,0.55638,-0.03670,-1.96231,28.0,48.0,1,-1.56310,0.04662,1.24210,33.0,48.0,1,-1.24304,0.34417,-7.93164,32.0,48.0,1,-1.73896,0.46463,-0.22202,27.0,48.0,1,0.56897,-0.09621,-2.63370,26.0,48.0,1,-1.74392,-0.16961,1.64493,31.0,48.0,1,-1.25563,-0.10216,-14.26108,32.0,48.0,1,-2.86736,-0.00229,0.00229,27.0,48.0,1,-0.58537,-0.06248,3.77507,28.0,48.0,1,1.73819,-0.03075,-6.94286,32.0,48.0,1,1.24914,0.00298,15.19495,31.0,48.0,1,-2.40196,-0.06180,0.04196,28.0,48.0,1,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000
128.900,17:01:45.268,-0.57584,0.00298,3.18303,28.0,49.0,1,1.57759,0.00298,-3.15862,32.0,48.0,1,1.26707,0.13390,13.63242,31.0,48.0,1,-0.90772,0.34103,-0.16861,26.0,48.0,1,0.55028,-0.02678,-1.60220,28.0,48.0,1,-1.57912,-0.16961,-3.32341,33.0,48.0,1,-1.24685,-0.12001,-16.44006,32.0,48.0,1,-1.67182,0.74846,-0.39902,27.0,48.0,1,0.56630,-0.01289,-2.52383,26.0,48.0,1,-1.75460,0.03075,4.83101,31.0,48.0,1,-1.25868,0.14381,-8.96925,32.0,48.0,1,-2.86393,-0.06180,0.01907,27.0,48.0,1,-0.58881,-0.00099,3.87273,28.0,48.0,1,1.73781,0.01289,-5.02022,32.0,48.0,1,1.24952,-0.00694,15.89075,31.0,48.0,1,-2.39662,0.13046,-0.06638,28.0,48.0,1,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000
129.000,17:01:45.368,-0.58537,-0.10811,3.93379,28.0,49.0,1,1.56348,-0.12795,-2.16373,32.0,48.0,1,1.26364,-0.08034,15.21326,31.0,48.0,1,-0.90467,0.05264,-0.02365,26.0,48.0,1,0.53998,-0.09819,-0.99184,28.0,48.0,1,-1.59323,-0.06050,-0.14343,33.0,48.0,1,-1.26554,-0.04265,-13.16853,32.0,48.0,1,-1.63863,0.24948,-0.10300,27.0,48.0,1,0.56516,-0.04265,-2.42618,26.0,48.0,1,-1.71302,0.37988,8.77394,31.0,48.0,1,-1.19650,0.40566,-17.68521,32.0,48.0,1,-2.93374,-1.04601,0.51194,27.0,48.0,1,-0.59186,-0.08034,4.24507,28.0,48.0,1,1.74315,0.07637,-2.96941,32.0,48.0,1,1.24075,0.09621,18.66179,31.0,48.0,1,-2.43210,-0.61113,0.28153,28.0,48.0,1,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000
129.100,17:01:45.468,-0.58118,0.02083,3.45158,28.0,49.0,1,1.55737,-0.34814,-11.11162,32.0,48.0,1,1.23922,-0.66949,4.48311,31.0,48.0,1,-0.86156,1.29778,-0.65079,26.0,48.0,1,0.54456,-0.00099,-1.28482,28.0,48.0,1,-1.60124,0.12001,3.75066,33.0,48.0,1,-1.26440,0.15572,-14.86534,32.0,48.0,1,-1.67716,-0.61571,0.30900,27.0,48.0,1,0.55867,0.17555,-2.65811,26.0,48.0,1,-1.71569,0.04463,5.33760,31.0,48.0,1,-1.23198,-0.33822,-19.60785,32.0,48.0,1,-2.93526,-0.02060,0.00229,27.0,48.0,1,-0.59682,0.18150,3.89714,28.0,48.0,1,1.75650,0.09224,-1.65103,32.0,48.0,1,1.28958,0.30450,7.40063,31.0,48.0,1,-2.44507,0.00687,-0.00229,28.0,48.0,1,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000
129.200,17:01:45.568,-0.56439,0.68139,0.86978,28.0,48.0,1,1.54288,0.72701,12.61920,32.0,48.0,1,1.17857,0.36202,26.95659,31.0,48.0,1,-0.84707,-2.08057,1.01244,26.0,48.0,1,0.56630,0.58022,-3.77509,28.0,48.0,1,-1.57912,0.02678,2.76189,33.0,48.0,1,-1.25982,-0.74091,-16.03113,32.0,48.0,1,-1.70462,-0.38683,0.20676,27.0,48.0,1,0.59186,0.00298,-4.15350,26.0,48.0,1,-1.71263,-0.23507,2.73747,31.0,48.0,1,-1.24914,-0.27871,-16.68420,32.0,48.0,1,-2.88758,0.29984,-0.13962,27.0,48.0,1,-0.56439,0.01289,2.38957,28.0,48.0,1,1.77405,0.38781,-2.48721,32.0,48.0,1,1.27966,-0.30846,10.92851,31.0,48.0,1,-2.48131,-0.55620,0.29069,28.0,48.0,1,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000
129.300,17:01:45.668,-0.53464,0.03075,0.71716,28.0,48.0,1,1.61307,0.20531,0.43030,32.0,48.0,1,1.26211,0.42947,13.08917,31.0,48.0,1,-1.03895,-0.68437,0.35630,26.0,48.0,1,0.58728,0.29656,-4.72725,28.0,48.0,1,-1.56653,0.43145,3.75066,33.0,48.0,1,-1.30865,0.33425,-7.26634,32.0,48.0,1,-1.75269,-0.12589,0.06943,27.0,48.0,1,0.58499,-0.03075,-3.72015,26.0,48.0,1,-1.73705,-0.09422,2.68864,31.0,48.0,1,-1.25944,0.25491,-16.79407,32.0,48.0,1,-2.89139,0.13046,-0.06332,27.0,48.0,1,-0.56706,0.21324,2.05997,28.0,48.0,1,1.75078,-1.65736,-15.50012,32.0,48.0,1,1.19879,-1.88945,0.46082,31.0,48.0,1,-2.48894,0.32730,-0.17929,28.0,48.0,1,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000
129.400,17:01:45.768,-0.55142,-0.38979,2.48112,28.0,48.0,1,1.62909,0.13985,-5.89304,32.0,48.0,1,1.27623,-0.00099,12.33844,31.0,48.0,1,-1.03246,0.89037,-0.44175,26.0,48.0,1,0.57164,-0.48302,-1.84634,28.0,48.0,1,-1.54135,-0.17159,2.87175,33.0,48.0,1,-1.26364,0.10017,-17.59976,32.0,48.0,1,-1.75498,-0.43718,0.20066,27.0,48.0,1,0.60750,0.11604,-5.33150,26.0,48.0,1,-1.75650,-0.45327,0.83316,31.0,48.0,1,-1.29110,-1.18525,-7.74854,32.0,48.0,1,-2.84409,0.25864,-0.14420,27.0,48.0,1,-0.53121,0.25689,-0.09460,28.0,48.0,1,1.66190,0.60601,0.50964,32.0,48.0,1,1.15148,1.27055,37.77829,31.0,48.0,1,-2.33978,-0.97734,0.46311,28.0,48.0,1,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000,60.00,2.00,0.0000,250.00,2.00,0.0000,250.00,2.00,0.0000,0.00,0.50,0.0000
